No.     Time           Source                Destination           Protocol Length Info
      1 0.000000       192.168.86.20         192.168.86.21         UDP      60     50550 → 5201 Len=4
      2 0.000003       192.168.86.20         192.168.86.21         UDP      46     50550 → 5201 Len=4
      3 0.057264       192.168.86.20         192.168.86.21         UDP      1490   50550 → 5201 Len=1448
      4 0.057266       192.168.86.20         192.168.86.21         UDP      1490   50550 → 5201 Len=1448
      5 0.059127       192.168.86.20         192.168.86.21         UDP      1490   50550 → 5201 Len=1448
      6 0.059129       192.168.86.20         192.168.86.21         UDP      1490   50550 → 5201 Len=1448
      7 0.063206       192.168.86.20         192.168.86.21         UDP      1490   50550 → 5201 Len=1448
      8 0.063209       192.168.86.20         192.168.86.21         UDP      1490   50550 → 5201 Len=1448
      9 0.064543       192.168.86.20         192.168.86.21         UDP      1490   50550 → 5201 Len=1448
     10 0.064545       192.168.86.20         192.168.86.21         UDP      1490   50550 → 5201 Len=1448
     11 0.068618       192.168.86.20         192.168.86.21         UDP      1490   50550 → 5201 Len=1448
     12 0.068620       192.168.86.20         192.168.86.21         UDP      1490   50550 → 5201 Len=1448
     13 0.069941       192.168.86.20         192.168.86.21         UDP      1490   50550 → 5201 Len=1448
     14 0.069943       192.168.86.20         192.168.86.21         UDP      1490   50550 → 5201 Len=1448
     15 0.074077       192.168.86.20         192.168.86.21         UDP      1490   50550 → 5201 Len=1448
     16 0.074079       192.168.86.20         192.168.86.21         UDP      1490   50550 → 5201 Len=1448
     17 0.075405       192.168.86.20         192.168.86.21         UDP      1490   50550 → 5201 Len=1448
     18 0.075407       192.168.86.20         192.168.86.21         UDP      1490   50550 → 5201 Len=1448
     19 0.079536       192.168.86.20         192.168.86.21         UDP      1490   50550 → 5201 Len=1448
     20 0.079538       192.168.86.20         192.168.86.21         UDP      1490   50550 → 5201 Len=1448
     21 0.080859       192.168.86.20         192.168.86.21         UDP      1490   50550 → 5201 Len=1448
     22 0.080861       192.168.86.20         192.168.86.21         UDP      1490   50550 → 5201 Len=1448
     23 0.084990       192.168.86.20         192.168.86.21         UDP      1490   50550 → 5201 Len=1448
     24 0.084993       192.168.86.20         192.168.86.21         UDP      1490   50550 → 5201 Len=1448
     25 0.086314       192.168.86.20         192.168.86.21         UDP      1490   50550 → 5201 Len=1448
     26 0.086316       192.168.86.20         192.168.86.21         UDP      1490   50550 → 5201 Len=1448
     27 0.090448       192.168.86.20         192.168.86.21         UDP      1490   50550 → 5201 Len=1448
     28 0.090451       192.168.86.20         192.168.86.21         UDP      1490   50550 → 5201 Len=1448
     29 0.091768       192.168.86.20         192.168.86.21         UDP      1490   50550 → 5201 Len=1448
     30 0.091771       192.168.86.20         192.168.86.21         UDP      1490   50550 → 5201 Len=1448
     31 0.095895       192.168.86.20         192.168.86.21         UDP      1490   50550 → 5201 Len=1448
     32 0.095897       192.168.86.20         192.168.86.21         UDP      1490   50550 → 5201 Len=1448
     33 0.097218       192.168.86.20         192.168.86.21         UDP      1490   50550 → 5201 Len=1448
     34 0.097221       192.168.86.20         192.168.86.21         UDP      1490   50550 → 5201 Len=1448
     35 0.101353       192.168.86.20         192.168.86.21         UDP      1490   50550 → 5201 Len=1448
     36 0.101355       192.168.86.20         192.168.86.21         UDP      1490   50550 → 5201 Len=1448
     37 0.102671       192.168.86.20         192.168.86.21         UDP      1490   50550 → 5201 Len=1448
     38 0.102673       192.168.86.20         192.168.86.21         UDP      1490   50550 → 5201 Len=1448
